"","Fecha","Hora","Bosque","Transecto","Planta","Polinizador","sexo","Capturado","Frasco","Obs","Codigo","Latitude","Longitude","Fecha2","b","Pollinator_genus","Pollinator_sps","Pollinator_family","Periodo","Pollinator_id","julian"
"486","16/04/20","13:50:00",2,1,"Viola riviniana","Bombus pascuorum","","si",1,"","tran2",43.07809858,-2.80989683,2020-04-16,"2020-04-16 1","Bombus","pascuorum","Apidae","1","Bombus pascuorum",106
"487","16/04/20","13:50:00",2,1,"Taraxacum sp.","","","si",2,"","tran18",NA,NA,2020-04-16,"2020-04-16 2","Lasioglossum","tricinctum","Halictidae","1","Lasioglossum tricinctum",106
"488","16/04/20","13:50:00",2,1,"Taraxacum sp.","","","si",3,"","tran19",NA,NA,2020-04-16,"2020-04-16 3","Lasioglossum","sp","Halictidae","1","Lasioglossum sp",106
"489","16/04/20","15:35:00",2,2,"Taraxacum sp.","","","si",4,"","tran26",NA,NA,2020-04-16,"2020-04-16 4","Lasioglossum","calceatum","Halictidae","1","Lasioglossum calceatum",106
"490","16/04/20","15:35:00",2,2,"Helleborus viridis subsp. occidentalis","","","si",5,"","tran33",NA,NA,2020-04-16,"2020-04-16 5","Cheilosia","sp","Syrphidae","1","Cheilosia sp",106
"491","16/04/20","13:50:00",2,1,"Taraxacum sp.","Pieris sp","","no",NA,"Los días 16, 17 y 18 de Abril no se realizaron recursos florares.","tran1",NA,NA,2020-04-16,"2020-04-16 NA","Pieris","sp","Lepidoptera","1","Pieris sp",106
"492","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran3",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"493","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran4",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"494","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran5",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"495","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran6",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"496","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran7",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"497","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran8",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"498","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran9",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"499","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran10",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"500","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran11",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"501","16/04/20","13:50:00",2,1,"Viola riviniana","Bombus pascurorum","","no",NA,"","tran12",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Bombus","pascuorum","Apidae","1","Bombus pascuorum",106
"502","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran13",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"503","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran14",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"504","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran15",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"505","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran16",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"506","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran17",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"507","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran20",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"508","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran21",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"509","16/04/20","13:50:00",2,1,"Taraxacum sp.","Bombus terrestris","","no",NA,"","tran22",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Bombus","terrestris","Apidae","1","Bombus terrestris",106
"510","16/04/20","13:50:00",2,1,"Taraxacum sp.","Bombus pascuorum","","no",NA,"","tran23",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Bombus","pascuorum","Apidae","1","Bombus pascuorum",106
"511","16/04/20","13:50:00",2,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran24",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"512","16/04/20","15:35:00",2,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran25",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"513","16/04/20","15:35:00",2,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran27",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"514","16/04/20","15:35:00",2,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran28",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"515","16/04/20","15:35:00",2,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran29",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"516","16/04/20","15:35:00",2,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran30",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"517","16/04/20","15:35:00",2,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran31",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"518","16/04/20","15:35:00",2,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran32",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"519","16/04/20","15:35:00",2,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran34",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"520","16/04/20","15:35:00",2,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran35",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"521","16/04/20","15:35:00",2,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran36",43.07809858,-2.80989683,2020-04-16,"2020-04-16 NA","Apis","mellifera","Apidae","1","Apis mellifera",106
"522","17/04/20","11:20:00",4,1,"Taraxacum sp.","","","si",6,"","tran38",NA,NA,2020-04-17,"2020-04-17 6","Lasioglossum","sp","Halictidae","1","Lasioglossum sp",107
"523","17/04/20","11:20:00",4,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran37",43.06698302,-2.86114075,2020-04-17,"2020-04-17 NA","Apis","mellifera","Apidae","1","Apis mellifera",107
"524","17/04/20","16:00:00",4,2,"Taraxacum sp.","Bombus terrestris","","no",NA,"","tran39",43.06698302,-2.86114075,2020-04-17,"2020-04-17 NA","Bombus","terrestris","Apidae","1","Bombus terrestris",107
"525","17/04/20","16:00:00",4,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran40",43.06698302,-2.86114075,2020-04-17,"2020-04-17 NA","Apis","mellifera","Apidae","1","Apis mellifera",107
"599","18/04/20","14:30:00",5,2,"Vaccinium myrtillus","Apis mellifera","","no",NA,"","tran42",43.05596889,-2.85812364,2020-04-18,"2020-04-18 NA","Apis","mellifera","Apidae","1","Apis mellifera",108
"600","18/04/20","14:30:00",5,2,"Vaccinium myrtillus","Apis mellifera","","no",NA,"","tran43",43.05596889,-2.85812364,2020-04-18,"2020-04-18 NA","Apis","mellifera","Apidae","1","Apis mellifera",108
"1054","23/04/20","10:40:00",1,1,"Scilla verna","","","si",7,"Al pinchar perdió la cabeza","tran66",NA,NA,2020-04-23,"2020-04-23 7","Lasioglossum","morio","Halictidae","1","Lasioglossum morio",113
"1056","23/04/20","17:00:00",1,2,"Taraxacum sp.","","macho","si",9,"","tran76",NA,NA,2020-04-23,"2020-04-23 9","Cheilosia","sp","Syrphidae","1","Cheilosia sp",113
"1057","23/04/20","17:00:00",1,2,"Hutchinsia alpina","","hembra","si",10,"","tran81",NA,NA,2020-04-23,"2020-04-23 10","Eupeodes","corollae","Syrphidae","1","Eupeodes corollae",113
"1058","23/04/20","10:40:00",1,1,"Helleborus viridis subsp. occidentalis","Apis mellifera","","no",NA,"","tran44",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1059","23/04/20","10:40:00",1,1,"Taraxacum sp.","Bombus pascuorum","","no",NA,"","tran45",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Bombus","pascuorum","Apidae","1","Bombus pascuorum",113
"1060","23/04/20","10:40:00",1,1,"Helleborus viridis subsp. occidentalis","Apis mellifera","","no",NA,"","tran46",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1061","23/04/20","10:40:00",1,1,"Helleborus viridis subsp. occidentalis","Bombus pascuorum","","no",NA,"","tran47",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Bombus","pascuorum","Apidae","1","Bombus pascuorum",113
"1062","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran48",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1063","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran49",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1064","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran50",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1065","23/04/20","10:40:00",1,1,"Helleborus viridis subsp. occidentalis","Apis mellifera","","no",NA,"","tran51",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1066","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran52",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1067","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran53",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1068","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran54",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1069","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran55",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1070","23/04/20","10:40:00",1,1,"Bellis perennis","Apis mellifera","","no",NA,"","tran56",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1071","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran57",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1072","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran58",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1073","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran59",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1074","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran60",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1075","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran61",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1076","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran62",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1077","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran63",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1078","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran64",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1079","23/04/20","10:40:00",1,1,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran65",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1080","23/04/20","17:00:00",1,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran67",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1081","23/04/20","17:00:00",1,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran68",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1082","23/04/20","17:00:00",1,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran69",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1083","23/04/20","17:00:00",1,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran70",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1084","23/04/20","17:00:00",1,2,"Helleborus viridis subsp. occidentalis","Apis mellifera","","no",NA,"","tran71",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1085","23/04/20","17:00:00",1,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran72",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1086","23/04/20","17:00:00",1,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran73",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1087","23/04/20","17:00:00",1,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran74",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1088","23/04/20","17:00:00",1,2,"Helleborus viridis subsp. occidentalis","Apis mellifera","","no",NA,"","tran77",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1089","23/04/20","17:00:00",1,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran78",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1090","23/04/20","17:00:00",1,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran79",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1091","23/04/20","17:00:00",1,2,"Helleborus viridis subsp. occidentalis","Bombus pascuorum","","no",NA,"","tran80",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Bombus","pascuorum","Apidae","1","Bombus pascuorum",113
"1092","23/04/20","17:00:00",1,2,"Bellis perennis","Syrphidae","","no",NA,"","tran82",NA,NA,2020-04-23,"2020-04-23 NA","Syrphidae",NA,"Syrphidae","1","Syrphidae NA",113
"1093","23/04/20","17:00:00",1,2,"Taraxacum sp.","Apis mellifera","","no",NA,"","tran83",43.08122109,-2.81928523,2020-04-23,"2020-04-23 NA","Apis","mellifera","Apidae","1","Apis mellifera",113
"1542","29/04/20","10:45:00",2,1,"Taraxacum sp.","","","si",12,"","tran87",NA,NA,2020-04-29,"2020-04-29 12","Eupeodes","corollae","Syrphidae","2","Eupeodes corollae",119
"1543","29/04/20","12:14:00",1,1,"Bellis perennis","","","si",15,"","tran90",NA,NA,2020-04-29,"2020-04-29 15","Eupeodes","corollae","Syrphidae","2","Eupeodes corollae",119
"1544","29/04/20","12:14:00",1,1,"Taraxacum sp.","","","si",16,"","tran91",NA,NA,2020-04-29,"2020-04-29 16","Lasioglossum","sp","Halictidae","2","Lasioglossum sp",119
"1545","29/04/20","12:14:00",1,1,"Bellis perennis","?=17","","si",17,"","tran93",NA,NA,2020-04-29,"2020-04-29 17","Eupeodes","corollae","Syrphidae","2","Eupeodes corollae",119
"1546","29/04/20","10:45:00",2,1,"Viola riviniana","Bombus pascuorum","","no",NA,"","tran86",43.07809858,-2.80989683,2020-04-29,"2020-04-29 NA","Bombus","pascuorum","Apidae","2","Bombus pascuorum",119
"1547","29/04/20","12:14:00",1,1,"Taraxacum sp.","?=12","","no",NA,"","tran88",NA,NA,2020-04-29,"2020-04-29 NA","Eupeodes","corollae","Syrphidae","2","Eupeodes corollae",119
"1548","29/04/20","12:14:00",1,1,"Taraxacum sp.","?=12","","no",NA,"","tran89",NA,NA,2020-04-29,"2020-04-29 NA","Eupeodes","corollae","Syrphidae","2","Eupeodes corollae",119
"1549","29/04/20","12:14:00",1,1,"Bellis perennis","Syrphidae","","no",NA,"","tran92",NA,NA,2020-04-29,"2020-04-29 NA","Syrphidae",NA,"Syrphidae","2","Syrphidae NA",119
"1","3/5/20","14:15:00",1,2,"Ranunculus sp.","","","si",18,"","tran95",NA,NA,2020-05-03,"2020-05-03 18","Cheilosia","nigripes","Syrphidae","2","Cheilosia nigripes",123
"2","3/5/20","14:15:00",1,2,"Bellis perennis","","","si",19,"","tran96",NA,NA,2020-05-03,"2020-05-03 19","Eupeodes","corollae","Syrphidae","2","Eupeodes corollae",123
"3","3/5/20","14:15:00",1,2,"Potentilla montana","","","si",20,"","tran101",NA,NA,2020-05-03,"2020-05-03 20","Lasioglossum","sp","Halictidae","2","Lasioglossum sp",123
"4","3/5/20","14:15:00",1,2,"Potentilla erecta","","","si",21,"","tran102",NA,NA,2020-05-03,"2020-05-03 21","Andrena","minutuloides","Andrenidae","2","Andrena minutuloides",123
"5","3/5/20","17:05:00",1,3,"Bellis perennis","","","si",22,"","tran105",NA,NA,2020-05-03,"2020-05-03 22","Eupeodes","corollae","Syrphidae","2","Eupeodes corollae",123
"7","3/5/20","14:15:00",1,2,"Vicia pyrenaica","Bombus pascuorum","","no",NA,"","tran97",43.08122109,-2.81928523,2020-05-03,"2020-05-03 NA","Bombus","pascuorum","Apidae","2","Bombus pascuorum",123
"8","3/5/20","14:15:00",1,2,"Potentilla erecta","Syrphidae","","no",NA,"","tran98",NA,NA,2020-05-03,"2020-05-03 NA","Syrphidae",NA,"Syrphidae","2","Syrphidae NA",123
"9","3/5/20","14:15:00",1,2,"Potentilla erecta","Syrphidae","","no",NA,"","tran99",NA,NA,2020-05-03,"2020-05-03 NA","Syrphidae",NA,"Syrphidae","2","Syrphidae NA",123
"10","3/5/20","14:15:00",1,2,"Bellis perennis","Syrphidae","","no",NA,"","tran100",NA,NA,2020-05-03,"2020-05-03 NA","Syrphidae",NA,"Syrphidae","2","Syrphidae NA",123
"11","3/5/20","14:15:00",1,2,"Bellis perennis","?=12","","no",NA,"","tran103",NA,NA,2020-05-03,"2020-05-03 NA","Eupeodes","corollae","Syrphidae","2","Eupeodes corollae",123
"12","3/5/20","17:05:00",1,3,"Potentilla erecta","?=28","","no",NA,"","tran104",NA,NA,2020-05-03,"2020-05-03 NA","Sphaerophoria","scripta","Syrphidae","2","Sphaerophoria scripta",123
"13","3/5/20","17:05:00",1,3,"Bellis perennis","?=22","","no",NA,"","tran106",NA,NA,2020-05-03,"2020-05-03 NA","Eupeodes","corollae","Syrphidae","2","Eupeodes corollae",123
"14","3/5/20","17:05:00",1,3,"Lotus corniculatus","Apis mellifera","","no",NA,"","tran107",43.08122109,-2.81928523,2020-05-03,"2020-05-03 NA","Apis","mellifera","Apidae","2","Apis mellifera",123
"15","3/5/20","17:05:00",1,3,"Vicia pyrenaica","Bombus pascuorum","","no",NA,"","tran108",43.08122109,-2.81928523,2020-05-03,"2020-05-03 NA","Bombus","pascuorum","Apidae","2","Bombus pascuorum",123
"17","4/5/20","10:30:00",5,1,"Taraxacum sp.","","","si",24,"","tran132",NA,NA,2020-05-04,"2020-05-04 24","Andrena","rhyssonota","Andrenidae","2","Andrena rhyssonota",124
"18","4/5/20","10:30:00",5,1,"Potentilla erecta","Sphaerophoria scripta","hembra","si",25,"","tran133",NA,NA,2020-05-04,"2020-05-04 25","Sphaerophoria","scripta","Syrphidae","2","Sphaerophoria scripta",124
"20","4/5/20","13:30:00",5,2,"Scilla verna","","","si",27,"","tran172",NA,NA,2020-05-04,"2020-05-04 27","Lasioglossum","punctatissimum","Halictidae","2","Lasioglossum punctatissimum",124
"21","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran110",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"22","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran111",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"23","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran112",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"24","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran113",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"25","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran114",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"26","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran115",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"27","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran116",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"28","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran117",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"29","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran118",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"30","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran119",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"31","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran120",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"32","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran121",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"33","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran122",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"34","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran123",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"35","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran124",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"36","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran125",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"37","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran126",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"38","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran127",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"39","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran128",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"40","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran129",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"41","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran130",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"42","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran131",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"43","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran134",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"44","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran135",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
"45","4/5/20","10:30:00",5,1,"Scilla verna","?=23","","no",NA,"","tran136",NA,NA,2020-05-04,"2020-05-04 NA","Cerambycidae",NA,"Cerambycidae","2","Cerambycidae NA",124
