"Site_id","Year","Bosque","Periodo","Anidamiento","poll.sp","plant.sp","comp.fun.pol","comp.fun.pl","robustness.pol","robustness.pl","connectance","asymmetry"
"Doñana",2021,"Pinar Hinojos",9,0.794252921167823,3,4,7.13039644523705,5.68555772028297,0.267222222222222,0.39375,0.416666666666667,-0.142857142857143
"Doñana",2021,"Pinar Puebla",1,1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.526604630596647,0.440232746211879,0.217948717948718,0.368421052631579
"Doñana",2021,"Villamanrique Chaparral",1,0.169940678488153,8,4,226.122998758267,224.121692383622,0.600238083343889,0.350625,0.34375,0.333333333333333
"Doñana",2021,"Villamanrique Chaparral",3,0.404125423068299,11,5,50.2638287113859,44.8953335063279,0.566770302034996,0.375338103470513,0.254545454545455,0.375
"Doñana",2021,"Villamanrique Chaparral",4,1.13281407653832,11,5,19.8465151857828,25.8950376074776,0.491425777117839,0.396262382464478,0.254545454545455,0.375
"Doñana",2021,"Villamanrique Chaparral",5,1.68516916616386,14,5,31.8182457509202,36.1197482661617,0.583149890207154,0.350528017222388,0.285714285714286,0.473684210526316
"Doñana",2021,"Villamanrique Chaparral",6,0.927221669722971,21,5,74.3884879284135,69.7575088220357,0.75444932466858,0.369306007114646,0.266666666666667,0.615384615384615
"Doñana",2021,"Villamanrique Chaparral",7,1.06454106760997,23,5,88.9391283617652,84.6144960909546,0.701621664864221,0.354263268819991,0.243478260869565,0.642857142857143
"Doñana",2021,"Villamanrique Chaparral",8,0.805819546456041,17,5,48.62530031702,42.7525065972761,0.69390357496449,0.354265584871314,0.247058823529412,0.545454545454545
"Doñana",2021,"Villamanrique Chaparral",9,0,7,4,29.3595036472254,29.8446217048559,0.452253855705394,0.286071428571429,0.25,0.272727272727273
"Doñana",2021,"Villamanrique Sur",1,0.367156878440682,9,2,22.9336717399124,22.5388553391693,0.516238364275397,0.141111111111111,0.555555555555556,0.636363636363636
"Doñana",2021,"Villamanrique Sur",2,0.165711937025918,13,2,77.5657931340857,47.4552420708187,0.516940361365468,0.127692307692308,0.538461538461538,0.733333333333333
"Doñana",2021,"Pinar Aznalcazar",2,0.373591174806888,10,3,46.203284653562,39.3519239405024,0.444414050442437,0.264555555555556,0.4,0.538461538461538
"Doñana",2021,"Pinar Aznalcazar",3,0.314559358112147,13,3,60.3580157268504,55.3953087957903,0.703983164686748,0.224273504273504,0.384615384615385,0.625
"Doñana",2021,"Pinar Aznalcazar",4,1.26799989381784,9,5,19.0403947542455,16.2308262714623,0.597983385726783,0.384074252859383,0.288888888888889,0.285714285714286
"Doñana",2021,"Pinar Aznalcazar",5,1.60138563122958,16,7,24.4907327022667,22.901660474118,0.646896770090015,0.411652573525747,0.1875,0.391304347826087
"Doñana",2021,"Pinar Aznalcazar",6,1.35292211078309,11,5,23.2012479865976,25.4365446050518,0.603788446588919,0.40309809818752,0.272727272727273,0.375
"Doñana",2021,"Pinar Aznalcazar",7,0.710696659072237,12,6,30.2598080143814,36.910195437295,0.504616819314019,0.404196404002401,0.208333333333333,0.333333333333333
"Doñana",2021,"Pinar Aznalcazar",8,0,15,4,11.8290597216543,17.6793445601196,0.575114106753005,0.2699375,0.25,0.578947368421053
"Doñana",2021,"Pinar Puebla",2,2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.651361329019126,0.379517027184592,0.231481481481481,0.5
"Doñana",2021,"Pinar Puebla",3,1.71450468456544,12,5,15.7376630900163,17.43527001229,0.579746909921415,0.364810169539436,0.266666666666667,0.411764705882353
"Doñana",2021,"Pinar Puebla",4,0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.63496102848551,0.413817584940438,0.256410256410256,0.368421052631579
"Doñana",2021,"Pinar Puebla",5,1.00257536983539,10,7,28.723275233588,26.3481506996831,0.573926899183348,0.439586692611978,0.228571428571429,0.176470588235294
"Doñana",2021,"Pinar Puebla",6,0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.627371391919777,0.360833333333333,0.361111111111111,0.384615384615385
"Doñana",2021,"Pinar Puebla",7,0.34319689349791,6,4,17.1351453122337,18.9356571543437,0.516655719840603,0.34,0.333333333333333,0.2
"Gorbea",2020,"2",1,0.338112495075718,8,3,55.8020776032245,56.4762713334528,0.478255448057376,0.220833333333333,0.375,0.454545454545455
"Gorbea",2020,"1",1,0.301494632300296,6,5,58.667200756228,57.4366484359521,0.477815521694011,0.398095641765406,0.3,0.0909090909090909
"Gorbea",2020,"1",2,0.361664795061479,8,7,22.063022806678,22.6190085806925,0.467454633999747,0.432429196244231,0.196428571428571,0.0666666666666667
"Gorbea",2020,"5",2,0.0648028081765476,7,4,209.920649581789,209.209401583077,0.524457343077046,0.315803571428571,0.285714285714286,0.272727272727273
"Gorbea",2020,"4",2,0.551942901413896,10,5,34.5861824834656,42.0638142641181,0.675013158275459,0.385747862091654,0.3,0.333333333333333
"Gorbea",2020,"1",3,0.218728437915957,10,9,179.646041959787,147.605076789281,0.48802925896223,0.4474535402525,0.177777777777778,0.0526315789473684
"Gorbea",2020,"2",3,0.849712341580096,8,6,31.140475751067,31.4999162667378,0.530363479087233,0.399530833835601,0.270833333333333,0.142857142857143
"Gorbea",2020,"1",4,0.777024112108401,15,7,75.8506896733703,63.8061111928334,0.60172986626837,0.41635213879469,0.2,0.363636363636364
"Gorbea",2020,"2",4,0.822762885040981,10,5,61.2478973111249,57.3608015007236,0.53075616668872,0.375998304585293,0.28,0.333333333333333
"Gorbea",2020,"3",4,1.2700963421513,8,6,17.0950381512516,16.0771878753816,0.511328933451792,0.42243535045038,0.25,0.142857142857143
"Gorbea",2020,"4",4,0.808691467218214,8,7,23.6176052487144,22.8262300278486,0.457994114157137,0.418173191854548,0.196428571428571,0.0666666666666667
"Gorbea",2020,"5",4,0.83462653957985,12,4,43.5677762718133,42.8328885428797,0.627927555816749,0.296875,0.291666666666667,0.5
"Gorbea",2020,"1",5,0.57897065199446,24,14,411.578161421342,438.834949757,0.632999809396645,0.496012920817474,0.119047619047619,0.263157894736842
"Gorbea",2020,"2",5,0.531596917509455,5,9,82.7459505999112,88.6849325866593,0.390008429103018,0.55911194885411,0.311111111111111,-0.285714285714286
"Gorbea",2020,"4",5,0.647738049502164,6,7,67.2709877476814,53.9074341651616,0.502357745638293,0.518327017819409,0.357142857142857,-0.0769230769230769
"Gorbea",2020,"5",5,1.10124748908258,12,5,57.8970658913302,57.0230242344252,0.641813492318901,0.400288874497734,0.3,0.411764705882353
"Gorbea",2020,"3",5,1.4103538355667,14,7,35.226791313258,30.0347384262343,0.649443816894759,0.454906787799519,0.224489795918367,0.333333333333333
"Gorbea",2020,"2",6,0.650738607454321,7,5,16.0863004443179,18.1017615914535,0.453165814241069,0.330913062368506,0.257142857142857,0.166666666666667
