"Site_id","Year","Bosque","Periodo","Especies","norm_degree","weight_closeness","d"
"Doñana",2021,"Villamanrique Chaparral",6,"Apis mellifera",0.6,0.0381290179561073,0
"Doñana",2021,"Villamanrique Chaparral",6,"Panurgus cephalotes",0.2,0.013553674351585,0.324226343074812
"Doñana",2021,"Villamanrique Chaparral",6,"Eucera elongatula",0.2,0,0.907561355099214
"Doñana",2021,"Villamanrique Chaparral",6,"Dasypoda albimana",0.2,0.0123919308357349,0
"Doñana",2021,"Villamanrique Chaparral",6,"Andrena labiata",0.2,0.0265541375051462,0.0653633165894437
"Doñana",2021,"Villamanrique Chaparral",6,"Bombylella atra",0.4,0.0299115571897049,0.139162835060778
"Doñana",2021,"Villamanrique Chaparral",6,"Eucera clypeata",0.2,0.0121887844285917,0.481090928664769
"Doñana",2021,"Villamanrique Chaparral",6,"Lasioglossum mediterraneum",0.4,0.0228774107736644,0.0673286453047265
"Doñana",2021,"Villamanrique Chaparral",6,"Ceratina mocsaryi",0.2,0,0.654060619109846
"Doñana",2021,"Villamanrique Chaparral",6,"Anthophora bimaculata",0.2,0.0123919308357349,0
"Doñana",2021,"Villamanrique Chaparral",6,"Dasypoda dusmeti",0.2,0,0.725849526883206
"Doñana",2021,"Villamanrique Chaparral",6,"Tropinota squalida",0.2,0,0.879242901028329
"Doñana",2021,"Villamanrique Chaparral",6,"Hoplitis papaveris",0.2,0.0240954210694845,0.39991422540597
"Doñana",2021,"Villamanrique Chaparral",6,"Lasioglossum immunitum",0.2,0.013553674351585,0.324226343074812
"Doñana",2021,"Villamanrique Chaparral",6,"Panurgus calcaratus",0.2,0.0451789145052834,0.593517691991592
"Doñana",2021,"Villamanrique Chaparral",7,"Lasioglossum immunitum",0.2,0.0314397224631396,0.0398497604738319
"Doñana",2021,"Villamanrique Chaparral",7,"Chasmatopterus villosulus",0.2,0.00986344234137714,0
"Doñana",2021,"Villamanrique Chaparral",7,"Apis mellifera",0.2,0.00986344234137714,0
"Doñana",2021,"Villamanrique Chaparral",7,"Oxythyrea funesta",0.2,0.00986344234137714,0
"Doñana",2021,"Villamanrique Chaparral",7,"Lasioglossum sp",0.4,0.0423220922899464,0.168177729220613
"Doñana",2021,"Villamanrique Chaparral",7,"Dasypoda cingulata",0.2,0.00986344234137714,0
"Doñana",2021,"Villamanrique Chaparral",7,"Panurgus calcaratus",0.4,0.0181092801387684,0.207561467159321
"Doñana",2021,"Villamanrique Chaparral",7,"Eucera elongatula",0.2,0,0.88595628301486
"Doñana",2021,"Villamanrique Chaparral",7,"Panurgus perezi",0.2,0.00986344234137714,0
"Doñana",2021,"Villamanrique Chaparral",7,"Exosoma lusitanicum",0.2,0.0300961445800995,0.0340535823384034
"Doñana",2021,"Villamanrique Chaparral",7,"Bombylella atra",0.2,0,0.741411434854716
"Doñana",2021,"Villamanrique Chaparral",7,"Dasypoda sp",0.2,0.00986344234137714,0
"Doñana",2021,"Villamanrique Chaparral",7,"Andrena granulosa",0.2,0.00986344234137714,0
"Doñana",2021,"Villamanrique Chaparral",7,"Andrena flavipes",0.4,0.0133156471608591,0.588151860909314
"Doñana",2021,"Villamanrique Chaparral",7,"Dasypoda dusmeti",0.2,0.0067270728598694,0.541976620381794
"Doñana",2021,"Villamanrique Chaparral",7,"Usia sp",0.2,0.0264755557584334,0.0148884873218499
"Doñana",2021,"Villamanrique Chaparral",7,"Ceratina dentiventris",0.2,0.0162269535293624,0
"Doñana",2021,"Villamanrique Chaparral",7,"Andrena hispania",0.2,0.00986344234137714,0
"Doñana",2021,"Villamanrique Chaparral",7,"Dasypoda albimana",0.4,0.00986344234137714,0.402520489053107
"Doñana",2021,"Villamanrique Chaparral",7,"Eucera clypeata",0.2,0.00918320493852354,0.647639852180729
"Doñana",2021,"Villamanrique Chaparral",7,"Andrena sp",0.2,0.00918320493852354,0.647639852180729
"Doñana",2021,"Villamanrique Chaparral",7,"Lycaena phlaeas",0.2,0.00986344234137714,0
"Doñana",2021,"Villamanrique Chaparral",7,"Tropinota squalida",0.4,0.0181092801387684,0.207561467159321
"Doñana",2021,"Villamanrique Chaparral",8,"Tropinota squalida",0.2,0.0305149396058487,0.0926570742609114
"Doñana",2021,"Villamanrique Chaparral",8,"Apis mellifera",0.2,0.0592348827642945,0.487803120486807
"Doñana",2021,"Villamanrique Chaparral",8,"Panurgus calcaratus",0.4,0.0734265734265734,0.297220536396056
"Doñana",2021,"Villamanrique Chaparral",8,"Anthophora bimaculata",0.2,0.0223776223776224,0.254275467727115
"Doñana",2021,"Villamanrique Chaparral",8,"Panurgus sp",0.2,0.0186480186480186,0
"Doñana",2021,"Villamanrique Chaparral",8,"Lasioglossum sextrigatum",0.2,0,0.791985402323491
"Doñana",2021,"Villamanrique Chaparral",8,"Panurgus banksianus",0.2,0.0447552447552448,0.226709222937134
"Doñana",2021,"Villamanrique Chaparral",8,"Lasioglossum sp",0.2,0.0186480186480186,0
"Doñana",2021,"Villamanrique Chaparral",8,"Lasioglossum interruptum",0.2,0,0.791985402323491
"Doñana",2021,"Villamanrique Chaparral",8,"Thyreus ramosus",0.4,0.0537062937062937,0.119612545557634
"Doñana",2021,"Villamanrique Chaparral",8,"Lasioglossum mediterraneum",0.2,0.0223776223776224,0.254275467727115
"Doñana",2021,"Villamanrique Chaparral",8,"Panurgus cephalotes",0.2,0.0184769359081286,0.308990463831712
"Doñana",2021,"Villamanrique Chaparral",8,"Bombylius sp.",0.6,0.0719280719280719,0.638305243736147
"Doñana",2021,"Villamanrique Chaparral",8,"Dasypoda albimana",0.2,0.0184769359081286,0.308990463831712
"Doñana",2021,"Villamanrique Chaparral",8,"Andrena flavipes",0.2,0.0300594927460599,0.446653891192177
"Doñana",2021,"Villamanrique Chaparral",8,"Dasypoda dusmeti",0.2,0.0186480186480186,0
"Doñana",2021,"Villamanrique Chaparral",8,"Nomiapis bispinosa",0.2,0.0493624023035788,0.273545821032824
"Doñana",2021,"Villamanrique Chaparral",9,"Apis mellifera",0.25,0.121212121212121,0
"Doñana",2021,"Villamanrique Chaparral",9,"Anthrenus verbasci",0.25,0.121212121212121,0
"Doñana",2021,"Villamanrique Chaparral",9,"Panurgus perezi",0.25,0,1
"Doñana",2021,"Villamanrique Chaparral",9,"Hoplitis sp",0.25,0,1
"Doñana",2021,"Villamanrique Chaparral",9,"Anthophora femorata",0.25,0.121212121212121,0
"Doñana",2021,"Villamanrique Chaparral",9,"Hoplitis papaveris",0.25,0.96969696969697,0.653017380112342
"Doñana",2021,"Villamanrique Chaparral",9,"Dasypoda visnaga",0.25,0,1
"Doñana",2021,"Villamanrique Sur",1,"Tropinota squalida",1,0.28125,0.183261282390686
"Doñana",2021,"Villamanrique Sur",1,"Lasioglossum immunitum",0.5,0.03515625,0
"Doñana",2021,"Villamanrique Sur",1,"Lasioglossum sp",0.5,0.03515625,0
"Doñana",2021,"Villamanrique Sur",1,"Eristalis tenax",0.5,0.0703125,0
"Doñana",2021,"Villamanrique Sur",1,"Episyrphus balteatus",0.5,0.03515625,0
"Doñana",2021,"Villamanrique Sur",1,"Apis mellifera",0.5,0.17578125,0.0650449131675731
"Doñana",2021,"Villamanrique Sur",1,"Psilothrix viridicoerulea",0.5,0.03515625,0
"Doñana",2021,"Villamanrique Sur",1,"Meliscaeva auricollis",0.5,0.2109375,0.0777775110981863
"Doñana",2021,"Villamanrique Sur",1,"Lasioglossum morio",0.5,0.24609375,0.0870583046133126
"Doñana",2021,"Villamanrique Sur",2,"Episyrphus balteatus",0.5,0.0138888888888889,0
"Doñana",2021,"Villamanrique Sur",2,"Apis mellifera",1,0.458333333333333,0.10570845428806
"Doñana",2021,"Villamanrique Sur",2,"Eristalis sp",0.5,0.0694444444444444,0.058490100582986
"Doñana",2021,"Villamanrique Sur",2,"Eucera sp",0.5,0.0416666666666667,0.0259969475833814
"Doñana",2021,"Villamanrique Sur",2,"Psilothrix viridicoerulea",0.5,0.111111111111111,0.0697267003786989
"Doñana",2021,"Villamanrique Sur",2,"Empis tesellata",0.5,0.0277777777777778,0
"Doñana",2021,"Villamanrique Sur",2,"Tropinota squalida",0.5,0.0138888888888889,0
"Doñana",2021,"Villamanrique Sur",2,"Lasioglossum immunitum",0.5,0.0277777777777778,0
"Doñana",2021,"Villamanrique Sur",2,"Lasioglossum morio",0.5,0.0694444444444444,0.058490100582986
"Doñana",2021,"Villamanrique Sur",2,"Eristalis sp.",0.5,0.0138888888888889,0
"Doñana",2021,"Villamanrique Sur",2,"Lasioglossum sp",0.5,0.111111111111111,0.0697267003786989
"Doñana",2021,"Villamanrique Sur",2,"Andrena sp",0.5,0.0555555555555556,0.0481225444734323
"Doñana",2021,"Villamanrique Sur",2,"Eristalis similis",0.5,0.0694444444444444,0.058490100582986
"Doñana",2021,"Pinar Aznalcazar",2,"Episyrphus balteatus",0.333333333333333,0.0617283950617284,0.0183624865900879
"Doñana",2021,"Pinar Aznalcazar",2,"Apis mellifera",0.333333333333333,0.0617283950617284,0.0183624865900879
"Doñana",2021,"Pinar Aznalcazar",2,"Eristalis tenax",1,0.0617283950617284,0.783726359133889
"Doñana",2021,"Pinar Aznalcazar",2,"Lasioglossum immunitum",0.333333333333333,0.0617283950617284,0.0183624865900879
"Doñana",2021,"Pinar Aznalcazar",2,"Andrena sp",0.333333333333333,0.123456790123457,0.246856607231665
"Doñana",2021,"Pinar Aznalcazar",2,"Lasioglossum morio",0.333333333333333,0.123456790123457,0.246856607231665
"Doñana",2021,"Pinar Aznalcazar",2,"Lasioglossum sp",0.333333333333333,0.185185185185185,0.330770072929331
"Doñana",2021,"Pinar Aznalcazar",2,"Andrena hispania",0.333333333333333,0.123456790123457,0.246856607231665
"Doñana",2021,"Pinar Aznalcazar",2,"Empis tesellata",0.333333333333333,0.0617283950617284,0.0183624865900879
"Doñana",2021,"Pinar Aznalcazar",2,"Empis sp",0.333333333333333,0.246913580246914,0.3726593630688
"Doñana",2021,"Pinar Aznalcazar",3,"Episyrphus balteatus",1,0.0821730821730822,0.404983017814491
"Doñana",2021,"Pinar Aznalcazar",3,"Apis mellifera",0.333333333333333,0.0286953620286954,0.244315527301565
"Doñana",2021,"Pinar Aznalcazar",3,"Psilothrix viridicoerulea",0.333333333333333,0.110232183402915,0.330529261547202
"Doñana",2021,"Pinar Aznalcazar",3,"Eristalis tenax",0.333333333333333,0.0903903903903904,0.275216191955681
"Doñana",2021,"Pinar Aznalcazar",3,"Lasioglossum immunitum",0.333333333333333,0.0196500848674762,0
"Doñana",2021,"Pinar Aznalcazar",3,"Bombus terrestris",0.333333333333333,0.0361561561561562,0.17045631513229
"Doñana",2021,"Pinar Aznalcazar",3,"Nomada sp",0.333333333333333,0.0196500848674762,0
"Doñana",2021,"Pinar Aznalcazar",3,"Lasioglossum sp",0.333333333333333,0.0502168835502169,0.189716147980083
"Doñana",2021,"Pinar Aznalcazar",3,"Pieris brassicae",0.333333333333333,0.0172172172172172,0.0712287620450551
"Doñana",2021,"Pinar Aznalcazar",3,"Lasioglossum morio",0.333333333333333,0.0172172172172172,0.0712287620450551
"Doñana",2021,"Pinar Aznalcazar",3,"Xylocopa cantabrita",0.333333333333333,0.0196500848674762,0
"Doñana",2021,"Pinar Aznalcazar",3,"Eupeodes corollae",0.333333333333333,0.0502168835502169,0.189716147980083
"Doñana",2021,"Pinar Aznalcazar",3,"Platynochaetus setosus",0.333333333333333,0.0182606849273516,0.8
"Doñana",2021,"Pinar Aznalcazar",4,"Lobonix aeneus",0.8,0.132061628760088,0.252143490978695
"Doñana",2021,"Pinar Aznalcazar",4,"Exosoma lusitanicum",0.2,0.0559179869524697,0
"Doñana",2021,"Pinar Aznalcazar",4,"Bombylius sp.",0.4,0.101752402487281,0.0351093918222525
"Doñana",2021,"Pinar Aznalcazar",4,"Apis mellifera",0.2,0.0492610837438424,0.221848749616356
"Doñana",2021,"Pinar Aznalcazar",4,"Xylocopa cantabrita",0.2,0,1
"Doñana",2021,"Pinar Aznalcazar",4,"Lasioglossum immunitum",0.2,0.0899550224887556,0.213823903691868
"Doñana",2021,"Pinar Aznalcazar",4,"Eucera elongatula",0.2,0.0580083789880761,0.522878745280338
"Doñana",2021,"Pinar Aznalcazar",4,"Empis tesellata",0.2,0.112852664576803,0.304458227424203
"Doñana",2021,"Pinar Aznalcazar",4,"Eucera clypeata",0.2,0.0580083789880761,0.522878745280338
"Doñana",2021,"Pinar Aznalcazar",5,"Platycheirus sp",0.142857142857143,0.0989749027925062,0.311218264823608
"Doñana",2021,"Pinar Aznalcazar",5,"Eupeodes sp.",0.428571428571429,0.0758807588075881,0.582753689640939
"Doñana",2021,"Pinar Aznalcazar",5,"Apis mellifera",0.285714285714286,0.131332082551595,0.253435837282538
"Doñana",2021,"Pinar Aznalcazar",5,"Exosoma lusitanicum",0.142857142857143,0.0517368810051737,0.0642150259807986
"Doñana",2021,"Pinar Aznalcazar",5,"Empis sp",0.142857142857143,0,1
"Doñana",2021,"Pinar Aznalcazar",5,"Lasioglossum sp",0.142857142857143,0.083283759666865,0.377563470352785
"Doñana",2021,"Pinar Aznalcazar",5,"Pieris brassicae",0.142857142857143,0.0573888091822095,0
"Doñana",2021,"Pinar Aznalcazar",5,"Bombylella atra",0.142857142857143,0.0573888091822095,0
"Doñana",2021,"Pinar Aznalcazar",5,"Dasypoda cingulata",0.142857142857143,0,0.471679166426281
"Doñana",2021,"Pinar Aznalcazar",5,"Andrena granulosa",0.285714285714286,0,0.554881260846844
"Doñana",2021,"Pinar Aznalcazar",5,"Dasypoda iberica",0.142857142857143,0.0517368810051737,0.0642150259807986
"Doñana",2021,"Pinar Aznalcazar",5,"Panurgus calcaratus",0.142857142857143,0,0.666666666666667
"Doñana",2021,"Pinar Aznalcazar",5,"Xylocopa cantabrita",0.142857142857143,0.037940379403794,0.0642150259807986
"Doñana",2021,"Pinar Aznalcazar",5,"Brachycoleus triangularis",0.142857142857143,0,0.471679166426281
"Doñana",2021,"Pinar Aznalcazar",5,"Ceratina cyanea",0.142857142857143,0.0573888091822095,0
"Doñana",2021,"Pinar Aznalcazar",5,"Tropinota squalida",0.285714285714286,0.0569105691056911,0.0331726027645887
"Doñana",2021,"Pinar Aznalcazar",6,"Apis mellifera",0.2,0.0522448979591837,0.669633269154553
"Doñana",2021,"Pinar Aznalcazar",6,"Eupeodes sp.",0.2,0.0334903192046049,0
"Doñana",2021,"Pinar Aznalcazar",6,"Lasioglossum immunitum",0.2,0.0334903192046049,0
"Doñana",2021,"Pinar Aznalcazar",6,"Chasmatopterus villosulus",0.4,0.098310291858679,0.29060592305086
"Doñana",2021,"Pinar Aznalcazar",6,"Andrena alluaudi",0.2,0.0207321023647554,0.764591086633362
"Doñana",2021,"Pinar Aznalcazar",6,"Eucera elongatula",0.2,0.0334903192046049,0
"Doñana",2021,"Pinar Aznalcazar",6,"Lasioglossum morio",0.4,0.054421768707483,0.385668380437625
"Doñana",2021,"Pinar Aznalcazar",6,"Andrena sp",0.2,0.0791589363017935,0.149628220287184
"Doñana",2021,"Pinar Aznalcazar",6,"Panurgus calcaratus",0.4,0.036281179138322,0.231960780494855
"Doñana",2021,"Pinar Aznalcazar",6,"Dasypoda cingulata",0.4,0.0621963070942663,0
"Doñana",2021,"Pinar Aznalcazar",6,"Andrena hispania",0.2,0.0435374149659864,0.536078439010289
"Doñana",2021,"Pinar Aznalcazar",7,"Dasypoda cingulata",0.166666666666667,0,1
"Doñana",2021,"Pinar Aznalcazar",7,"Andrena alluaudi",0.166666666666667,0.0602605863192182,0
"Doñana",2021,"Pinar Aznalcazar",7,"Panurgus calcaratus",0.166666666666667,0.0438258809594315,0
"Doñana",2021,"Pinar Aznalcazar",7,"Lasioglossum immunitum",0.166666666666667,0.113431691894999,0.036721388987026
"Doñana",2021,"Pinar Aznalcazar",7,"Platycheirus sp",0.166666666666667,0.0602605863192182,0
"Doñana",2021,"Pinar Aznalcazar",7,"Episyrphus balteatus",0.333333333333333,0.139550831476084,0
"Doñana",2021,"Pinar Aznalcazar",7,"Lasioglossum morio",0.166666666666667,0.0241042345276873,0
"Doñana",2021,"Pinar Aznalcazar",7,"Andrena flavipes",0.166666666666667,0.0964169381107492,0.0146265869982639
"Doñana",2021,"Pinar Aznalcazar",7,"Apis mellifera",0.166666666666667,0.0241042345276873,0
"Doñana",2021,"Pinar Aznalcazar",7,"Dasypoda albimana",0.166666666666667,0.0461124486616627,0.862294613345001
"Doñana",2021,"Pinar Aznalcazar",7,"Xylocopa cantabrita",0.333333333333333,0,1
"Doñana",2021,"Pinar Aznalcazar",7,"Andrena hispania",0.333333333333333,0.0602605863192182,0.154161000154495
"Doñana",2021,"Pinar Aznalcazar",8,"Lasioglossum morio",0.25,0.194117647058824,0.0816429025577351
"Doñana",2021,"Pinar Aznalcazar",8,"Panurgus sp",0.25,0.0647058823529412,0
"Doñana",2021,"Pinar Aznalcazar",8,"Panurgus banksianus",0.25,0.0647058823529412,0
"Doñana",2021,"Pinar Aznalcazar",8,"Panurgus calcaratus",0.25,0.0647058823529412,0
"Doñana",2021,"Pinar Aznalcazar",8,"Dasypoda cingulata",0.25,0.0647058823529412,0
"Doñana",2021,"Pinar Aznalcazar",8,"Lasioglossum malachurum",0.25,0.0647058823529412,0
"Doñana",2021,"Pinar Aznalcazar",8,"Bombus terrestris",0.25,0.0647058823529412,0
"Doñana",2021,"Pinar Aznalcazar",8,"Andrena hispania",0.25,0.194117647058824,0.0816429025577351
"Doñana",2021,"Pinar Aznalcazar",8,"Dasypoda albimana",0.25,0.129411764705882,0
"Doñana",2021,"Pinar Aznalcazar",8,"Lycaena phlaeas",0.25,0.0647058823529412,0
"Doñana",2021,"Pinar Aznalcazar",8,"Andrena flavipes",0.25,0,0.676109462229179
"Doñana",2021,"Pinar Aznalcazar",8,"Apis mellifera",0.25,0,0.676109462229179
"Doñana",2021,"Pinar Aznalcazar",8,"Lasioglossum sp",0.25,0,1
"Doñana",2021,"Pinar Aznalcazar",8,"Usia sp",0.25,0,1
"Doñana",2021,"Pinar Aznalcazar",8,"Protosmia capitata",0.25,0.129411764705882,0
"Doñana",2021,"Pinar Puebla",2,"Bombus terrestris",0.166666666666667,0.0287440796994937,0
"Doñana",2021,"Pinar Puebla",2,"Lobonix aeneus",0.166666666666667,0.0287440796994937,0
"Doñana",2021,"Pinar Puebla",2,"Psilothrix viridicoerulea",1,0.141901152946868,0.0857040875748052
"Doñana",2021,"Pinar Puebla",2,"Eristalis tenax",0.333333333333333,0.0457558819706226,0.0662163867413929
"Doñana",2021,"Pinar Puebla",2,"Apis mellifera",0.166666666666667,0.0287440796994937,0
"Doñana",2021,"Pinar Puebla",2,"Lasioglossum sp",0.166666666666667,0.0509554140127389,0.038711796998792
"Doñana",2021,"Pinar Puebla",2,"Episyrphus balteatus",0.166666666666667,0.027679484155068,0.486703593883948
"Doñana",2021,"Pinar Puebla",2,"Myothropa florea",0.333333333333333,0.0739133477986981,0.0853027066371484
"Doñana",2021,"Pinar Puebla",2,"Andrena rhyssonota",0.166666666666667,0.0280957169995051,0.379392843664144
"Doñana",2021,"Pinar Puebla",2,"Empis tesellata",0.166666666666667,0.0287440796994937,0
"Doñana",2021,"Pinar Puebla",2,"Eupeodes sp.",0.166666666666667,0.0287440796994937,0
"Doñana",2021,"Pinar Puebla",2,"Rhyncomyia cuprea",0.166666666666667,0.0287440796994937,0
"Doñana",2021,"Pinar Puebla",2,"Eristalis sp.",0.166666666666667,0.0287440796994937,0
"Doñana",2021,"Pinar Puebla",2,"Xylocopa cantabrita",0.166666666666667,0.0280957169995051,0.379392843664144
"Doñana",2021,"Pinar Puebla",2,"Andrena flavipes",0.166666666666667,0.0287440796994937,0
"Doñana",2021,"Pinar Puebla",2,"Merodon sp",0.166666666666667,0.0287440796994937,0
"Doñana",2021,"Pinar Puebla",2,"Eucera sp",0.166666666666667,0.0489527994882207,0.506922544039969
"Doñana",2021,"Pinar Puebla",2,"Myopa picta",0.166666666666667,0.0280957169995051,0.778935270542496
"Doñana",2021,"Pinar Puebla",3,"Lobonix aeneus",0.2,0.0529577464788732,0
"Doñana",2021,"Pinar Puebla",3,"Episyrphus balteatus",0.2,0.030089628681178,0.594316128917787
"Doñana",2021,"Pinar Puebla",3,"Eupeodes sp.",0.8,0.101841820151679,0.323525886559569
"Doñana",2021,"Pinar Puebla",3,"Eristalis tenax",0.2,0.0529577464788732,0
"Doñana",2021,"Pinar Puebla",3,"Lasioglossum morio",0.2,0.128123580190822,0.108525806623319
"Doñana",2021,"Pinar Puebla",3,"Xylocopa cantabrita",0.2,0.0529577464788732,0
"Doñana",2021,"Pinar Puebla",3,"Apis mellifera",0.2,0.0945674044265594,0.0157628455926886
"Doñana",2021,"Pinar Puebla",3,"Platynochaetus setosus",0.4,0.0575627679118187,0.350274153727603
"Doñana",2021,"Pinar Puebla",3,"Andrena rhyssonota",0.2,0.0529577464788732,0
"Doñana",2021,"Pinar Puebla",3,"Exosoma lusitanicum",0.2,0.0529577464788732,0
"Doñana",2021,"Pinar Puebla",3,"Andrena flavipes",0.2,0.0945674044265594,0.0157628455926886
"Doñana",2021,"Pinar Puebla",3,"Empis tesellata",0.2,0.0722151088348271,0.840651732193873
"Doñana",2021,"Pinar Puebla",4,"Brachycoleus triangularis",0.166666666666667,0.0475642500958957,0.105060663078031
"Doñana",2021,"Pinar Puebla",4,"Anthophora dispar",0.166666666666667,0.0545408245943005,0.80145882712137
"Doñana",2021,"Pinar Puebla",4,"Dasypoda morotei",0.333333333333333,0.0237979797979798,0.853425397488655
"Doñana",2021,"Pinar Puebla",4,"Xylocopa cantabrita",0.166666666666667,0,1
"Doñana",2021,"Pinar Puebla",4,"Panurgus calcaratus",0.166666666666667,0.0237979797979798,0.323007507471154
"Doñana",2021,"Pinar Puebla",4,"Episyrphus balteatus",0.666666666666667,0.100484080779647,0.230585931652517
"Doñana",2021,"Pinar Puebla",4,"Apis mellifera",0.166666666666667,0.0237979797979798,0.323007507471154
"Doñana",2021,"Pinar Puebla",4,"Chasmatopterus villosulus",0.166666666666667,0.042033523340559,0.614777634473401
"Doñana",2021,"Pinar Puebla",4,"Andrena rhyssonota",0.333333333333333,0.0491863171849393,0.350843443846338
"Doñana",2021,"Pinar Puebla",4,"Lasioglossum immunitum",0.166666666666667,0.0225004536381782,0
"Doñana",2021,"Pinar Puebla",4,"Bombylius medius",0.166666666666667,0.0225004536381782,0
"Doñana",2021,"Pinar Puebla",4,"Eupeodes sp.",0.5,0.0729626360694322,0.13626664361832
"Doñana",2021,"Pinar Puebla",4,"Dasypoda crassicornis",0.166666666666667,0.0241808431478203,0.473197445438339
"Doñana",2021,"Pinar Puebla",5,"Episyrphus balteatus",0.142857142857143,0.0372359470103831,0.45952369114536
"Doñana",2021,"Pinar Puebla",5,"Eupeodes sp.",0.571428571428571,0.101068999028183,0.191948717302225
"Doñana",2021,"Pinar Puebla",5,"Chasmatopterus villosulus",0.142857142857143,0.0380952380952381,0
"Doñana",2021,"Pinar Puebla",5,"Panurgus calcaratus",0.142857142857143,0,1
"Doñana",2021,"Pinar Puebla",5,"Xylocopa cantabrita",0.142857142857143,0.0370133105559115,0.45952369114536
"Doñana",2021,"Pinar Puebla",5,"Dasypoda cingulata",0.142857142857143,0.0372359470103831,0.45952369114536
"Doñana",2021,"Pinar Puebla",5,"Panurgus perezi",0.142857142857143,0.0389951256092988,0.372526436924697
"Doñana",2021,"Pinar Puebla",5,"Nomada merceti",0.428571428571429,0.118478013214855,0.346985698612512
"Doñana",2021,"Pinar Puebla",5,"Bombus terrestris",0.142857142857143,0.0603948896631823,0.103196682109282
"Doñana",2021,"Pinar Puebla",5,"Exosoma lusitanicum",0.285714285714286,0.0372359470103831,0.833952353784062
"Doñana",2021,"Pinar Puebla",6,"Bombus terrestris",0.5,0.134453781512605,0.102972781551661
"Doñana",2021,"Pinar Puebla",6,"Panurgus perezi",0.25,0,0.6187518102594
"Doñana",2021,"Pinar Puebla",6,"Hoplitis papaveris",0.25,0,0.392555386676547
"Doñana",2021,"Pinar Puebla",6,"Panurgus calcaratus",0.25,0,0.163171163046611
"Doñana",2021,"Pinar Puebla",6,"Panurgus cephalotes",0.25,0.0784313725490196,0
"Doñana",2021,"Pinar Puebla",6,"Apis mellifera",0.25,0,0.163171163046611
"Doñana",2021,"Pinar Puebla",6,"Andrena rhyssonota",0.75,0.427807486631016,0.445359122367048
"Doñana",2021,"Pinar Puebla",6,"Chasmatopterus villosulus",0.25,0.0855614973262032,0.352314537622003
"Doñana",2021,"Pinar Puebla",6,"Pangonius variegatus",0.5,0.180225281602002,0.158869976462551
"Doñana",2021,"Pinar Puebla",7,"Apis mellifera",0.25,0.115384615384615,0
"Doñana",2021,"Pinar Puebla",7,"Panurgus calcaratus",0.25,0,1
"Doñana",2021,"Pinar Puebla",7,"Bombylius sp.",0.25,0,0.710935173682112
"Doñana",2021,"Pinar Puebla",7,"Panurgus perezi",0.5,0.830769230769231,0.329866797582014
"Doñana",2021,"Pinar Puebla",7,"Andrena nigroaenea",0.5,0.512820512820513,0.121219121087877
"Doñana",2021,"Pinar Puebla",7,"Xylocopa cantabrita",0.25,0,0.710935173682112
"Gorbea",2020,"2",1,"Bombus pascuorum",0.333333333333333,0.954545454545454,0.291091576782658
"Gorbea",2020,"2",1,"Lasioglossum tricinctum",0.666666666666667,0.0353535353535354,0.513947696669558
"Gorbea",2020,"2",1,"Lasioglossum sp",0.333333333333333,0.0353535353535354,0
"Gorbea",2020,"2",1,"Lasioglossum calceatum",0.333333333333333,0,1
"Gorbea",2020,"2",1,"Cheilosia sp",0.333333333333333,0.0353535353535354,0
"Gorbea",2020,"2",1,"Pieris sp",0.333333333333333,0.0353535353535354,0
"Gorbea",2020,"2",1,"Apis mellifera",0.333333333333333,0.0353535353535354,0
"Gorbea",2020,"2",1,"Bombus terrestris",0.333333333333333,0.0353535353535354,0
"Gorbea",2020,"1",1,"Lasioglossum morio",0.6,0.11494785631518,0.309471660556568
"Gorbea",2020,"1",1,"Cheilosia sp",0.4,0.060377358490566,0.191900553764687
"Gorbea",2020,"1",1,"Eupeodes corollae",0.2,0.0307692307692308,0
"Gorbea",2020,"1",1,"Apis mellifera",0.2,0,1
"Gorbea",2020,"1",1,"Bombus pascuorum",0.2,0,1
"Gorbea",2020,"1",1,"Syrphidae",0.2,0.0400808080808081,0.79198540232349
"Gorbea",2020,"1",2,"Eupeodes corollae",0.142857142857143,0.0956937799043062,0.333333333333333
"Gorbea",2020,"1",2,"Lasioglossum sp",0.142857142857143,0,1
"Gorbea",2020,"1",2,"Syrphidae",0.142857142857143,0,1
"Gorbea",2020,"1",2,"Cheilosia nigripes",0.142857142857143,0,1
"Gorbea",2020,"1",2,"Andrena minutuloides",0.285714285714286,0.263157894736842,0.585490497225309
"Gorbea",2020,"1",2,"Bombus pascuorum",0.285714285714286,0.0956937799043062,0.683007499855769
"Gorbea",2020,"1",2,"Sphaerophoria scripta",0.142857142857143,0.0956937799043062,0.333333333333333
"Gorbea",2020,"1",2,"Apis mellifera",0.285714285714286,0.210526315789474,0.208961151827773
"Gorbea",2020,"5",2,"Andrena rhyssonota",0.25,0,1
"Gorbea",2020,"5",2,"Sphaerophoria scripta",0.25,0,0.850756063472588
"Gorbea",2020,"5",2,"Lasioglossum punctatissimum",0.25,0,0.850756063472588
"Gorbea",2020,"5",2,"Cerambycidae",0.5,0.0361879666227492,0.640458343578618
"Gorbea",2020,"5",2,"Bombus pascuorum",0.25,0.0241642228739003,0.763453957144043
"Gorbea",2020,"5",2,"Formicidae",0.25,0.0145454545454545,0
"Gorbea",2020,"5",2,"Bombus sp.",0.25,0.0241642228739003,0.763453957144043
"Gorbea",2020,"4",2,"Sphaerophoria scripta",0.2,0.024914509037616,0
