"","X","Planta","Periodo","Bosque","Year","Site","Semillas_viables","scaled_seeds","id_planta","Anidamiento","poll.sp","plant.sp","comp.fun.pol","comp.fun.pl","robustness.pol","robustness.pl","connectance","asymmetry","match","total.visits"
"1",1,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",1,-1.64520896554946,"8,06",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"2",2,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",4,-1.46048854941541,"8,06",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"3",3,"Cistus crispus",7,"Pinar Puebla",2021,"Doñana",1,-1.64520896554946,"8,06",0.34319689349791,6,4,17.1351453122337,18.9356571543437,0.514284494232226,0.34046875,0.333333333333333,0.2,"Doñana_2021_Pinar Puebla_7",19
"4",4,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",0,-1.70678243759414,"8,07",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"5",5,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",0,-1.70678243759414,"9,06",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"6",6,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",1,-1.64520896554946,"9,06",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"7",7,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",11,-1.02947424510263,"9,06",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"8",8,"Cistus crispus",8,"Pinar Puebla",2021,"Doñana",9,-1.152621189192,"9,06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Puebla_8",6
"9",9,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",23,-0.290592580566435,"9,07",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"10",10,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",3,-1.52206202146009,"9,07",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"11",11,"Cistus crispus",8,"Pinar Puebla",2021,"Doñana",11,-1.02947424510263,"9,07",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Puebla_8",6
"12",12,"Cistus crispus",7,"Pinar Puebla",2021,"Doñana",2,-1.58363549350478,"10,06",0.34319689349791,6,4,17.1351453122337,18.9356571543437,0.514284494232226,0.34046875,0.333333333333333,0.2,"Doñana_2021_Pinar Puebla_7",19
"13",13,"Cistus crispus",8,"Pinar Puebla",2021,"Doñana",5,-1.39891507737073,"10,06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doñana_2021_Pinar Puebla_8",6
"14",14,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",0,-1.70678243759414,"10,07",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"15",15,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",0,-1.70678243759414,"10,07",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"16",16,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",0,-1.70678243759414,"10,07",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"17",17,"Cistus crispus",6,"Pinar Puebla",2021,"Doñana",1,-1.64520896554946,"10,07",0.711746146488998,9,4,26.0740486078008,22.5924045199699,0.646320787591446,0.348229166666667,0.361111111111111,0.384615384615385,"Doñana_2021_Pinar Puebla_6",26
"18",18,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",46,0.551667950880226,"1,02",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"19",19,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",29,-0.496247674277597,"1,02",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"20",20,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",43,0.366741664087669,"2,04",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"21",21,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",44,0.428383759685188,"2,04",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"22",22,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",48,0.674952142075264,"2,04",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"23",23,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",50,0.798236333270302,"2,04",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"24",24,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",6,-1.91401587302053,"2,10",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"25",25,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",18,-1.17431072585031,"2,10",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"26",26,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",11,-1.60580539503294,"2,10",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"27",27,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",24,-0.804458152265191,"2,10",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"28",28,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",8,-1.79073168182549,"2,10",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"29",29,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",23,-0.86610024786271,"2,10",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"30",30,"Cistus salviifolius",5,"Pinar Puebla",2021,"Doñana",8,-1.79073168182549,"2,10",1.00257536983539,10,7,28.723275233588,26.3481506996831,0.577434340877071,0.444063800507274,0.228571428571429,0.176470588235294,"Doñana_2021_Pinar Puebla_5",30
"31",31,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",43,0.366741664087669,"3,06",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"32",32,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",51,0.85987842886782,"3,06",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"33",33,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",49,0.736594237672783,"3,06",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"34",34,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",45,0.490025855282707,"3,06",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"35",35,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",40,0.181815377295112,"3,06",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"36",36,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",40,0.181815377295112,"3,06",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"37",37,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",0,-2.28386844660565,"3,06",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"38",38,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",44,0.428383759685188,"3,06",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"39",39,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",26,-0.681173961070153,"3,06",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"40",40,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",4,-2.03730006421557,"3,06",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"41",41,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",33,-0.249679291887521,"3,06",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"42",42,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",44,0.428383759685188,"3,06",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"43",43,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",33,-0.249679291887521,"3,10",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"44",44,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",28,-0.557889769875116,"3,10",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"45",45,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",41,0.243457472892631,"3,10",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"46",46,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",49,0.736594237672783,"3,10",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"47",47,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",47,0.613310046477745,"3,10",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"48",48,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",36,-0.0647530050949639,"3,10",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"49",49,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",0,-2.28386844660565,"3,10",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"50",50,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",31,-0.372963483082559,"3,10",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"51",51,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",2,-2.16058425541061,"4,06",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"52",52,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",10,-1.66744749063046,"4,06",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"53",53,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",25,-0.742816056667672,"5,01",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"54",54,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",35,-0.126395100692483,"5,01",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"55",55,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",34,-0.188037196290002,"5,07",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"56",56,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",37,-0.00311090949744495,"5,07",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"57",57,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",27,-0.619531865472635,"(6,01)1",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"58",58,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",41,0.243457472892631,"(6,01)1",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"59",59,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",36,-0.0647530050949639,"(6,01)1",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"60",60,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",40,0.181815377295112,"(6,01)1",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"61",61,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",38,0.058531186100074,"(6,01)1",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"62",62,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",12,-1.54416329943542,"(6,01)1",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"63",63,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",37,-0.00311090949744495,"(6,01)1",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"64",64,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",44,0.428383759685188,"(6,01)1",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"65",65,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",49,0.736594237672783,"(6,01)1",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"66",66,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",36,-0.0647530050949639,"(6,01)1",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"67",67,"Cistus salviifolius",4,"Pinar Puebla",2021,"Doñana",5,-1.97565796861805,"(6,01)1",0.88774653825158,13,6,64.5943306085041,57.5054631760111,0.635919105694017,0.427307180105355,0.256410256410256,0.368421052631579,"Doñana_2021_Pinar Puebla_4",59
"68",68,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",31,-0.372963483082559,"(6,01)2",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"69",69,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",31,-0.372963483082559,"(6,01)2",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"70",70,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",22,-0.927742343460229,"(6,01)2",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"71",71,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",44,0.428383759685188,"(6,01)2",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"72",72,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",19,-1.11266863025279,"(6,01)2",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"73",73,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",36,-0.0647530050949639,"(6,01)2",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"74",74,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",19,-1.11266863025279,"(6,01)2",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"75",75,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",35,-0.126395100692483,"(6,01)2",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"76",76,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",35,-0.126395100692483,"(6,01)2",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"77",77,"Cistus salviifolius",5,"Pinar Puebla",2021,"Doñana",34,-0.188037196290002,"(6,01)2",1.00257536983539,10,7,28.723275233588,26.3481506996831,0.577434340877071,0.444063800507274,0.228571428571429,0.176470588235294,"Doñana_2021_Pinar Puebla_5",30
"78",78,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",49,0.736594237672783,"6,02",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"79",79,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",48,0.674952142075264,"6,02",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"80",80,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",51,0.85987842886782,"6,02",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"81",81,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",47,0.613310046477745,"6,02",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"82",82,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",52,0.921520524465339,"6,02",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"83",83,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",33,-0.249679291887521,"6,02",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"84",84,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",37,-0.00311090949744495,"6,02",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"85",85,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",47,0.613310046477745,"6,02",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"86",86,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",17,-1.23595282144782,"6,02",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"87",87,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",21,-0.989384439057748,"6,02",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"88",88,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",2,-2.16058425541061,"6,02",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"89",89,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",32,-0.31132138748504,"6,02",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"90",90,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",43,0.366741664087669,"7,01",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"91",91,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",38,0.058531186100074,"7,01",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"92",92,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",35,-0.126395100692483,"7,01",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"93",93,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",31,-0.372963483082559,"7,01",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"94",94,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",36,-0.0647530050949639,"7,01",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
"95",95,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",45,0.490025855282707,"7,07",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"96",96,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",44,0.428383759685188,"7,07",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"97",97,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",42,0.30509956849015,"7,07",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"98",98,"Cistus salviifolius",1,"Pinar Puebla",2021,"Doñana",0,-2.28386844660565,"7,07",1.08071778920327,13,6,52.3767975090214,52.6665185690156,0.540960861176887,0.397622729656211,0.217948717948718,0.368421052631579,"Doñana_2021_Pinar Puebla_1",55
"99",99,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",35,-0.126395100692483,"7,07",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"100",100,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",32,-0.31132138748504,"7,07",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"101",101,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",39,0.120173281697593,"7,07",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"102",102,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",28,-0.557889769875116,"7,07",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"103",103,"Cistus salviifolius",2,"Pinar Puebla",2021,"Doñana",35,-0.126395100692483,"7,07",2.15850854979575,18,6,28.1426676137215,24.0271421099968,0.664273433348596,0.393379498966638,0.231481481481481,0.5,"Doñana_2021_Pinar Puebla_2",42
"104",104,"Cistus salviifolius",3,"Pinar Puebla",2021,"Doñana",32,-0.31132138748504,"7,07",1.71450468456544,12,5,15.7376630900163,17.43527001229,0.565507846616639,0.361510824342049,0.266666666666667,0.411764705882353,"Doñana_2021_Pinar Puebla_3",25
